repeat,fold,split_id,evaluation,method,accuracy,balanced_accuracy,macro_f1,log_loss,brier
4,1,R4F1,transport_ESC_140_90,Operator-aware logistic EM,0.8055832502492523,0.5130968613408433,0.4792357278079095,0.4325547402048582,0.2785882548528639
4,1,R4F1,canonical_bp_severity,Oracle-label logistic,0.6051844466600199,0.4072811128101416,0.3816802664022979,0.8662483652454217,0.5087323219045554
4,1,R4F1,transport_ACC_AHA_130_80,Oracle-label logistic,0.646061814556331,0.6161765922249793,0.6175181242903625,0.598177972315249,0.4163279457891509
4,1,R4F1,transport_ESC_140_90,Oracle-label logistic,0.8095712861415753,0.539080320619831,0.5292271700746806,0.430018266132821,0.2775070659134463
4,2,R4F2,canonical_bp_severity,GALIATSATOS/PLA-BN TAN,0.5782652043868395,0.4089900485237273,0.4075976509533012,1.0193562817445123,0.5509258358365642
4,2,R4F2,transport_ACC_AHA_130_80,GALIATSATOS/PLA-BN TAN,0.6450648055832503,0.6238978494623656,0.6251836984909431,0.6198937309051986,0.4306131913863392
4,2,R4F2,transport_ESC_140_90,GALIATSATOS/PLA-BN TAN,0.7946161515453639,0.5492036077528306,0.5507210451240302,0.4708660632251793,0.3005966750164918
4,2,R4F2,canonical_bp_severity,Operator-aware logistic EM,0.5912263210368893,0.4065408339501604,0.3877961599571771,0.8877438405181324,0.5171307764986591
4,2,R4F2,transport_ACC_AHA_130_80,Operator-aware logistic EM,0.6570289132602194,0.6273800661703888,0.6291509742213968,0.6047594448639463,0.4194372104391206
4,2,R4F2,transport_ESC_140_90,Operator-aware logistic EM,0.8045862412761715,0.5494562783854666,0.5490935447172374,0.4326557406612671,0.2781600155825647
4,2,R4F2,canonical_bp_severity,Oracle-label logistic,0.5982053838484547,0.3964577679085451,0.3610578091806242,0.8636622933587764,0.5085154562645021
4,2,R4F2,transport_ACC_AHA_130_80,Oracle-label logistic,0.6550348953140578,0.6257133995037221,0.6274337613260617,0.6027784380266189,0.4174425718620204
4,2,R4F2,transport_ESC_140_90,Oracle-label logistic,0.7996011964107677,0.5108488453911597,0.4806897244553892,0.425884958397457,0.2760785090349649
4,3,R4F3,canonical_bp_severity,GALIATSATOS/PLA-BN TAN,0.56187624750499,0.4030464723592621,0.4040264782916947,0.985610092288006,0.5514966018348617
4,3,R4F3,transport_ACC_AHA_130_80,GALIATSATOS/PLA-BN TAN,0.6397205588822356,0.6248756218905472,0.6249265089386906,0.634492810589529,0.4432692089881237
4,3,R4F3,transport_ESC_140_90,GALIATSATOS/PLA-BN TAN,0.7914171656686627,0.5433721667509943,0.5426386216566241,0.4552692134547248,0.2939611355520973
4,3,R4F3,canonical_bp_severity,Operator-aware logistic EM,0.5818363273453094,0.3824484826448284,0.3596225433138715,0.8779425776575929,0.5138716303065863
4,3,R4F3,transport_ACC_AHA_130_80,Operator-aware logistic EM,0.6636726546906188,0.6378980099502487,0.6399891252778651,0.5910883503671509,0.409240996917981
4,3,R4F3,transport_ESC_140_90,Operator-aware logistic EM,0.8013972055888223,0.5239084906204167,0.5056807617649902,0.4390230880617536,0.283750835270088
4,3,R4F3,canonical_bp_severity,Oracle-label logistic,0.593812375249501,0.3901729043916118,0.3523136873636699,0.8574957401475328,0.5062016545717043
4,3,R4F3,transport_ACC_AHA_130_80,Oracle-label logistic,0.6636726546906188,0.6354353233830845,0.637550005742543,0.5953427042014429,0.4116844554442991
4,3,R4F3,transport_ESC_140_90,Oracle-label logistic,0.8023952095808383,0.5186086577813075,0.494506726457399,0.4235225056314644,0.276847262543444
4,4,R4F4,canonical_bp_severity,GALIATSATOS/PLA-BN TAN,0.5748502994011976,0.4042970886944162,0.4025635007018732,0.9682748576664822,0.551115507352578
4,4,R4F4,transport_ACC_AHA_130_80,GALIATSATOS/PLA-BN TAN,0.6307385229540918,0.6079353233830846,0.6090510677965386,0.6369925333612296,0.441264151413526
4,4,R4F4,transport_ESC_140_90,GALIATSATOS/PLA-BN TAN,0.7994011976047904,0.5562070489377918,0.5601452772869925,0.4870106444102793,0.2995078965553756
4,4,R4F4,canonical_bp_severity,Operator-aware logistic EM,0.6217564870259481,0.4300299559544173,0.4249031474116831,0.8606655543219842,0.5049214036442631
4,4,R4F4,transport_ACC_AHA_130_80,Operator-aware logistic EM,0.6786427145708582,0.6508084577114428,0.653482317764718,0.5979186734025,0.4115734072400192
4,4,R4F4,transport_ESC_140_90,Operator-aware logistic EM,0.8013972055888223,0.5140453576026182,0.4857947439134146,0.4208607766336796,0.2710344937731643
4,4,R4F4,canonical_bp_severity,Oracle-label logistic,0.6117764471057884,0.4127956273947546,0.3784648357680438,0.8560334214859546,0.502733533790703
4,4,R4F4,transport_ACC_AHA_130_80,Oracle-label logistic,0.6756487025948104,0.6458457711442787,0.6483880267296362,0.5961746041304737,0.4100036882932052
4,4,R4F4,transport_ESC_140_90,Oracle-label logistic,0.8053892215568862,0.5362438115244945,0.5264914223675187,0.4221533878761627,0.2726140977057526
4,5,R4F5,canonical_bp_severity,GALIATSATOS/PLA-BN TAN,0.563872255489022,0.3977893194282613,0.3957918756452627,0.9966426511495357,0.5553275890108396
